id,URL,Title,Created,Updated,Credits,Attributions,Tags_no,Packs_no,Ratings,Attributed_by,Rated_by,File_name,File_type,Description,Download_url,Uploader_url,Uploader,License,Creditor,Creditor_url,Tags_url,Tags,Packs,Pack_url,Stats_url,Total_v,Total_d,Myexp_v,Myexp_v_m,Myexp_v_a,Myexp_d,Myexp_d_m,Myexp_d_a,Ext_v,Ext_d,Timestamp
,http://www.myexperiment.org/files/204,endnote library for myExperiment CCPE paper, 10/04/09 @ 13:38:52,,1,0,0,1,0,0,0,myExperiment.enl,Endnote library,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/204/download/myExperiment.enl,http://www.myexperiment.org/users/16,David De Roure,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",David De Roure,http://www.myexperiment.org/users/16,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",myExperiment paper for Concurrency Practice and Experience eScience 2008 Special Issue,http://www.myexperiment.org/packs/56,http://www.myexperiment.org/files/204/statistics,160,186,21,1,20,20,2,18,139,166,07:24.2
,http://www.myexperiment.org/files/379,Bioclipse script to Split SDfile, 09/04/10 @ 14:52:02,,1,0,3,0,0,0,0,splitSDF.js,JavaScript,<div class=contribution_description><p>BioClipse script to split a SD-file into multiple smaller SDfiles. Convenient for batch processing.</p></div>,http://www.myexperiment.org/files/379/download/splitSDF.js,http://www.myexperiment.org/users/1470,De maas,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",De maas,http://www.myexperiment.org/users/1470,"http://www.myexperiment.org/tags/1578, http://www.myexperiment.org/tags/1813, http://www.myexperiment.org/tags/1208, ","bioclipse, sdf, split, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/379/statistics,36,26,4,0,4,3,0,3,32,23,07:27.5
,http://www.myexperiment.org/files/242,Apparency and Actuality, 19/07/09 @ 05:24:57,19/07/09 @ 05:29:37,1,0,51,0,0,1,0,01 27 2009 Apparency and Actuality 30.pdf,Adobe PDF,"<div class=contribution_description><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none>&nbsp;</p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><b><span style=font-family: >Introduction</span></b></p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none>&nbsp;</p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><span style=font-family: >This manuscript was prepared before my introduction to theory in mythology.&nbsp; My understanding of human behavior with regards to&nbsp;social&nbsp;transmision and communications past and present fell nicely into a discussion of the theory of relativity (re : &quot;Einstein andMythology :The&nbsp;Lengthier the Relations in a Myth &nbsp;the Greater its' Mass&quot;).&nbsp;&nbsp;The discussion here is much&nbsp;bulkier but delves more into facets of biology&nbsp;, especially with a discussion of oncogenesis as the result of violations of naturally occuring proximties,&nbsp; disturbance to idenity as the consequence of disturbance&nbsp;in proximal/distal balances; boundaries established&nbsp;by natural&nbsp;routes&nbsp;of emergence.&nbsp;&nbsp;The complexity of factors composing perception of time (perception of time as the defintion of time)&nbsp; are reviewed, &nbsp;are&nbsp;made by discussion to be species- habitat specific,&nbsp; dependant upon contrast/&nbsp;synergies of&nbsp;&nbsp;differntials of&nbsp;&nbsp; defined reflections of energy and &nbsp;undefined reflections (ambient light), origin energies&nbsp;that define specific species, in all a mixture of distal and proximal factors and their origins.&nbsp; An account for species classification based on a common thread &nbsp;of descent is provided.&nbsp;&nbsp;Maybe sounding comical and a little&nbsp;touched upon in ancient philosophies, is relative size of perceived&nbsp;entities-&nbsp; Is a water fall&nbsp;in the first person no more than a drip elsewhere. &nbsp;&nbsp;&nbsp;The food we eat, the earth we stand on is about&nbsp;the same magnitude in size as the human being.&nbsp; The chair one rest on or&nbsp;his food, cannot be visuaized to move around&nbsp;based on&nbsp;the parameters of a mathematical lever that creates relative ratios that seem to function accurately to predict &nbsp;either on the&nbsp;micro mineature level&nbsp;of the astrological l level-a concept is missing&nbsp;that yields and understanding of this and thus theory is rejected, dismissed or absent and the world is pursued in a for grabs &nbsp;manner as&nbsp;if man is still&nbsp;only &nbsp;hunting and harvesting for his daily sustinence, but instead is reaching with equipment into&nbsp;places (volumes), that are much more distant,with respect &nbsp;to&nbsp;the complexities of&nbsp;emergence and emergence of divides that yied the familiar kinds of nature and their compositions, than he construes; to effect change, if not unawarely cause it with study methods.&nbsp; Most deleterious are those with bad initiaL intentions&nbsp;such as those in which&nbsp;military and scientific are combined.&nbsp;&nbsp;It is&nbsp;concluded that a natural propensity towards this behavior resuts from a civilization life long history of self feeding,early cannibolism (of which there&nbsp;are traces of abnormaities in our genes), itself reflecting a&nbsp;conjectured &nbsp;environmental imbalance&nbsp;that falls into sensory perceptions as a degenerative geometrical function that is distorted, given false temporal designations.&nbsp;in scientific interpretation- an origin as in a progressing&nbsp;cancer is not seen. It is proposed&nbsp;to be ultimately &nbsp;a simple structural deterioration&nbsp;in an unknown&nbsp;physical element, yielding an increase with time simultaneously in self defeating&nbsp;(auto-immune like pathology in behavior) and &nbsp;auto-imune&nbsp;disease.&nbsp;&nbsp;&nbsp;</span><b><span style=font-family: >&nbsp;&nbsp;&nbsp;&nbsp;</span></b></p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none>&nbsp;</p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><b><span style=font-family: >Abstract&lt;o:p>&lt;/o:p></span></b></p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><span style=font-family: >&lt;o:p>&nbsp;&lt;/o:p></span>&nbsp;</p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><span style=font-family: >&nbsp; Apparency and actuality are discussed with respect to science, genetics, evolution, cognition and perception. Rules for a (sub)set of actual/allowable sets of entities and objects from a total set that is based on differences and contrasts extracted from perceptual experience of the world elucidate tenable combinations/recombinations from a total of the transparent(history/past dependant) and the apparent as they can be construed to comprise the actual/real faces of perception. The elements of dreams, language, symbolisms, abstractions<span style=mso-spacerun: yes>&nbsp; </span>are proposed to encompass to encompass a total set of plausible apparencies. Nature from which both internal and external life<span style=mso-spacerun: yes>&nbsp; </span>is mirrored at the simplest structural level is propose to be constructed similarly-to physically possess<span style=mso-spacerun: yes>&nbsp; </span>also concepts and abstractions as states that reflect differences/combinations/recombinations parametrically that are emerged from the parameters associated with particular circumstances.<span style=mso-spacerun: yes>&nbsp; </span>This view is dependant upon, for its' conceptual soundness, a total construction of the world that descends, rather than ascends, in structural complexity and diversity and which is innately divided and compartmentalized in sequence from a more complex uniquely existing state describable singularly as a place of force and proximities form which all processes ensue. Integration of sound, light, into sensory experience and language is proposed to be a natural process of the accomplishment of new proximities/states from total apparent plausibility&rsquo;s (past and actual combined) verses the actually(past and present) <span style=mso-spacerun: yes>&nbsp;</span>existing.<span style=mso-spacerun: yes>&nbsp; </span>Two potential important aspects of this scheme exist with regards to evolution theory:<span style=mso-spacerun: yes>&nbsp; </span>&lt;o:p>&lt;/o:p></span></p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><span style=font-family: ><span style=mso-spacerun: yes>&nbsp;</span>1)<span style=mso-spacerun: yes>&nbsp; </span>a very relative dynamic state of change and emergence is plausible &lt;o:p>&lt;/o:p></span></p><p class=MsoNormal style=line-height: normal; margin: 0in 0in 0pt; mso-layout-grid-align: none><span style=font-family: ><span style=mso-spacerun: yes>&nbsp;</span>2)<span style=mso-spacerun: yes>&nbsp; </span>a consistent<span style=mso-spacerun: yes>&nbsp; </span>identity<span style=mso-spacerun: yes>&nbsp; </span>of objects and entities is resolvable that is not based on apparent observations or partial history of events<span style=mso-spacerun: yes>&nbsp; </span>but on a set of total states and processes occurred during the progression to an actual condition. <span style=mso-spacerun: yes>&nbsp;</span>This is suggested to be unique for each and every actual situation as an identifier and is proposed to account for allowances with respect to new potentials. &quot;Self&quot; in this sense can assume more involved relations with self more than with <span style=mso-spacerun: yes>&nbsp;</span>the more distant, hence alien, otherwise arrived at proximal components,<span style=mso-spacerun: yes>&nbsp; </span>components of the environment, inert or otherwise.<span style=mso-spacerun: yes>&nbsp; </span>An example is presented with respect to solar energies and their toxicity to cause disturbances/disease upon internal exposure-as an unnaturally arrived<span style=mso-spacerun: yes>&nbsp; </span>imbalance/proximity between the transparent (history dependant) and the apparent-together comprising, in this situation, a disturbed<span style=mso-spacerun: yes>&nbsp;&nbsp; </span>actual state that can encompass also distortions in the perception of time. Time is proposed to be delineated as a contrast of proximal and distal factors mutually involved with both transparent (genealogically) oriented parameters, and <span style=mso-spacerun: yes>&nbsp;</span>empirically apparent factors that together comprise the actual, as well as those more immediate<span style=mso-spacerun: yes>&nbsp; </span>proximal and distal components(e.g. solar radiation, light-the less structured ambient verse those elements that comprise visual perceptions) as they influence the senses. Each entity species in this scheme possesses its&rsquo; own characteristic sense of time along with contemporary factors that influence the perception of time state, state of health and disturbance.&lt;o:p>&lt;/o:p></span></p><p>&nbsp;</p></div>",http://www.myexperiment.org/files/242/download/01+27+2009+Apparency+and+Actuality+30.pdf,http://www.myexperiment.org/users/2328,M. Kirsh,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/4"" title=""Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 Unported License""><img src=""/images/by-nc-nd.png"" /></a></p>""",M. Kirsh,http://www.myexperiment.org/users/2328,"http://www.myexperiment.org/tags/1408, http://www.myexperiment.org/tags/1431, http://www.myexperiment.org/tags/1404, http://www.myexperiment.org/tags/1452, http://www.myexperiment.org/tags/1403, http://www.myexperiment.org/tags/1444, http://www.myexperiment.org/tags/1424, http://www.myexperiment.org/tags/55, http://www.myexperiment.org/tags/1434, http://www.myexperiment.org/tags/707, http://www.myexperiment.org/tags/77, http://www.myexperiment.org/tags/1414, http://www.myexperiment.org/tags/1439, http://www.myexperiment.org/tags/1425, http://www.myexperiment.org/tags/1436, http://www.myexperiment.org/tags/1466, http://www.myexperiment.org/tags/1457, http://www.myexperiment.org/tags/1448, http://www.myexperiment.org/tags/1445, http://www.myexperiment.org/tags/1426, http://www.myexperiment.org/tags/1416, http://www.myexperiment.org/tags/1446, http://www.myexperiment.org/tags/1380, http://www.myexperiment.org/tags/1455, http://www.myexperiment.org/tags/1454, http://www.myexperiment.org/tags/1437, http://www.myexperiment.org/tags/1406, http://www.myexperiment.org/tags/1407, http://www.myexperiment.org/tags/1438, http://www.myexperiment.org/tags/1411, http://www.myexperiment.org/tags/1451, http://www.myexperiment.org/tags/1432, http://www.myexperiment.org/tags/1449, http://www.myexperiment.org/tags/1423, http://www.myexperiment.org/tags/1412, http://www.myexperiment.org/tags/1456, http://www.myexperiment.org/tags/1458, http://www.myexperiment.org/tags/1428, http://www.myexperiment.org/tags/1461, http://www.myexperiment.org/tags/1467, http://www.myexperiment.org/tags/1435, http://www.myexperiment.org/tags/1442, http://www.myexperiment.org/tags/1420, http://www.myexperiment.org/tags/1379, http://www.myexperiment.org/tags/1429, http://www.myexperiment.org/tags/1460, http://www.myexperiment.org/tags/1392, http://www.myexperiment.org/tags/1464, http://www.myexperiment.org/tags/1463, http://www.myexperiment.org/tags/1462, http://www.myexperiment.org/tags/1465, ",",, acids, actuality, and, apparency, biological, biological lock and key, cancer, cellnucleushereditymemoryenergy, classification, code, cognition, cognitive, complexity, conversion, descriptiontimeforceuniversaluracilvelocity, diseasebalance, distance, disturbance, diversity, dream symbolism, earth, egg, emergenceauto, emergenceules, equation, evolution, faces of objects, for, frame of reference, function, genealogyapparenttransparentproximityrepresentationvisualrepresentationsensory, genetic, genetic transmission, graph of egg, immune, in, language and nature, lifeparadoxpe3rceptionperspectiveprocessesrandomnessrandomnonrandomparitydnarnanucleicrelationships, light&quot;, matter, natural, natural balance and pathology, nature, nature and ethics, naturemirrorofoncogenesisorigin, of, radiationspeciesstructuresunsunlighttheory, reproductionsolar, speciesrelativityrepresentationrepresentationeinsteintheoryselectionselective, verses, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/242/statistics,233,111,23,4,19,10,3,7,210,101,07:31.6
,http://www.myexperiment.org/files/293,The Bend : A Speculation on History and Science, 20/09/09 @ 04:08:33,,1,0,25,0,0,0,0,The Bend 100 .pdf,Adobe PDF,"<div class=contribution_description><p>The age of human civilization is given the name &ldquo;the bend&rdquo; based on a re-examination of the emergence of science, science theory content, and history.&lt;/font&gt;&lt;/font&gt;</p><div><span>&nbsp;Civilization, existing over its course,&nbsp;in &nbsp;darkness to the &nbsp;nature of its partnership with the elements, oscillates&nbsp;in a romance&nbsp;that alternates between logical explanation, the rational, and&nbsp;illogical as they are &nbsp;presented to him from the external.&nbsp;Its&rsquo; course, set on the logical sorting of the worlds elements, life experience,&nbsp;necessarily reflects those &nbsp;conditions, &nbsp;and thus emerges&nbsp;to parallel perceptions in a similar manner.&nbsp;If in &nbsp;reflections alternate conditions do not &nbsp;exist that do not exceed his perceptions and physically applied&nbsp;cognitions &nbsp;a potentially &nbsp;blinded, self defining course exists.&nbsp;Both civilization and separate nature are, in this circumstance, though mutually equal as entities of perspective dependant logic and illogic, potentially pursue parallel though unequal courses.&nbsp;It is &nbsp;necessarily the case that actual path differentials, &nbsp;composed of logical and illogic &nbsp;are the real enumerator of life kinds footing.&nbsp;Prominent scholarly &nbsp;works , judged to be exemplary of&nbsp;historical behavior &nbsp;and that focus on the &nbsp;emergence of path will be critically examined&nbsp;in order to argue that civilization and its&rsquo; external spaces are modulated differentially- one, (civilization), by its&rsquo; own will as a construct of the experienced logical and illogical, the other (nature) by its&rsquo; empathy for the future, the open, a repulsion of the past but not the contiguity of its&rsquo; path.&nbsp;The era of human civilization will be &nbsp;named the &ldquo;bend&rdquo; to reflect both an innate&nbsp;property of nature and an evolved&nbsp;division between the&nbsp;course of nature and that of&nbsp;mankind. </span></div><div><span>&lt;o:p&gt;&lt;/o:p&gt;&lt;o:p&gt;&lt;font&gt;This manuscript is meant as a sequel to &quot;A Plane Economy of Space Surfaces from the Mathematics of Einstein and Euclid&quot; and &quot;Einstein and Mythology...&quot;.&nbsp;I would be very interested to know of and discuss potential examples of physical bends &nbsp;occuring during the course of genetic emergence or the emergence of traits in any species.</span></div><div><span>Marvin Kirsh <a href=mailto:&lt;a href=></a><a href=&gt;&lt;font&gt;&lt;a href=>&lt;font></a><a href=mailto:kirsh2152000@yahoo.com>kirsh2152000@yahoo.com</a>&lt;/font></span></div></div>",http://www.myexperiment.org/files/293/download/The+Bend+100+.pdf,http://www.myexperiment.org/users/2328,M. Kirsh,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/4"" title=""Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 Unported License""><img src=""/images/by-nc-nd.png"" /></a></p>""",M. Kirsh,http://www.myexperiment.org/users/2328,"http://www.myexperiment.org/tags/1631, http://www.myexperiment.org/tags/1623, http://www.myexperiment.org/tags/1519, http://www.myexperiment.org/tags/1380, http://www.myexperiment.org/tags/1372, http://www.myexperiment.org/tags/1619, http://www.myexperiment.org/tags/1621, http://www.myexperiment.org/tags/1373, http://www.myexperiment.org/tags/1628, http://www.myexperiment.org/tags/1406, http://www.myexperiment.org/tags/1632, http://www.myexperiment.org/tags/1627, http://www.myexperiment.org/tags/1629, http://www.myexperiment.org/tags/1630, http://www.myexperiment.org/tags/1393, http://www.myexperiment.org/tags/1610, http://www.myexperiment.org/tags/1620, http://www.myexperiment.org/tags/1509, http://www.myexperiment.org/tags/1378, http://www.myexperiment.org/tags/1625, http://www.myexperiment.org/tags/1622, http://www.myexperiment.org/tags/1624, http://www.myexperiment.org/tags/1476, http://www.myexperiment.org/tags/1358, http://www.myexperiment.org/tags/1626, ","attachments, birth of life, civilization, egg, einstein, entanglement, ethics in science, euclid, ever-present, evolution, free floating geometry for space, infinite and eternal, mind and matter, mobius strip, natural ethic, newton, newtons laws of motion, parallel postulate, proximity, qualitative and quantitative, regression in science theory, simultaneity, theory of relativity, time, universal, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/293/statistics,180,82,25,9,16,9,2,7,155,73,07:35.3
,http://www.myexperiment.org/files/176,London Roadshow PDF, 29/01/09 @ 13:58:35,,1,0,4,0,0,0,0,JISC_London.pdf,Adobe PDF,<div class=contribution_description><p>&nbsp;David Fergusson's presentation as PDF</p></div>,http://www.myexperiment.org/files/176/download/JISC_London.pdf,http://www.myexperiment.org/users/1017,Dfmac,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Dfmac,http://www.myexperiment.org/users/1017,"http://www.myexperiment.org/tags/1135, http://www.myexperiment.org/tags/1136, http://www.myexperiment.org/tags/1148, http://www.myexperiment.org/tags/1149, ","eroadshow, jisc, london, roadshow, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/176/statistics,178,112,20,5,15,18,2,16,158,94,07:38.6
,http://www.myexperiment.org/files/372,test, 08/03/10 @ 14:43:10,,1,0,0,0,0,0,0,test.txt,Plain text,<div class=contribution_description><p>test</p></div>,http://www.myexperiment.org/files/372/download/test.txt,http://www.myexperiment.org/users/3907,Architpuri,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Architpuri,http://www.myexperiment.org/users/3907,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/372/statistics,169,46,10,2,8,4,0,4,159,42,07:42.0
,http://www.myexperiment.org/files/70,interproscan.xml, 13/07/08 @ 09:58:14,,1,0,1,1,0,0,0,interproscan.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/70/download/interproscan.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/70/statistics,173,146,14,3,11,13,1,12,159,133,07:45.6
,http://www.myexperiment.org/files/95,ArrayExpressWF.xml, 13/07/08 @ 10:17:02,,1,0,1,1,0,0,0,ArrayExpressWF.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/95/download/ArrayExpressWF.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/95/statistics,166,128,11,1,10,10,0,10,155,118,07:48.9
,http://www.myexperiment.org/files/519,Plots fibrosis data (R script), 23/05/11 @ 13:02:34,24/05/11 @ 20:27:58,1,0,0,1,0,0,0,plot_fibrosis.R,Trident (Package),"<div class=contribution_description><p>Plots a (modified) heatmap of the fibrosis gene data describing different genes used in various studies on fibrosis. The input dataset is prepared in the &quot;prepare-fibrosis-data&quot; RM workflow. Possible values in the input data are: 1 (a gene is Up regulated), -1 (Down regulated), 0 (Unmodified) and -2 (missing value). It requires the &quot;gplots&quot; R package.</p></div>",http://www.myexperiment.org/files/519/download/plot_fibrosis.R,http://www.myexperiment.org/users/8365,Adam Woznica,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Adam Woznica,http://www.myexperiment.org/users/8365,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Data mining on KUP data ,http://www.myexperiment.org/packs/184,http://www.myexperiment.org/files/519/statistics,7,3,4,0,4,0,0,0,3,3,07:52.5
,http://www.myexperiment.org/files/318,NeuroHub Presentation to Southampton Neuroscientists, 26/11/09 @ 11:59:43,,1,0,7,0,0,0,0,Neurohub_developers_presentation.ppt,PowerPoint presentation,<div class=contribution_description><p>This presentation was given on 19th November 2009 to allow the the neuroscientists in Southampton to get an overview of what we NeuroHub intended to do and get feedback to find out what they would and wouldn't find useful.</p></div>,http://www.myexperiment.org/files/318/download/Neurohub_developers_presentation.ppt,http://www.myexperiment.org/users/26,David R Newman,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",David R Newman,http://www.myexperiment.org/users/26,"http://www.myexperiment.org/tags/1698, http://www.myexperiment.org/tags/1697, http://www.myexperiment.org/tags/1699, http://www.myexperiment.org/tags/1700, http://www.myexperiment.org/tags/667, http://www.myexperiment.org/tags/1696, http://www.myexperiment.org/tags/895, ","blog3, carmen, combechem, elabs, myexperiment, neurohub, neuroscience, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/318/statistics,143,83,18,3,15,11,1,10,125,72,07:55.8
,http://www.myexperiment.org/files/214,"Supporting Data for Soils of western Wright Valley, Antarctica", 30/04/09 @ 22:42:14,,1,0,3,1,0,0,0,Supporting Doi 10.1017S0954 10200900 1965.doc,Word document,"<div class=contribution_description><p>Soil profile descriptions and photographs of soils in western Wright Valley, Antarctica</p></div>",http://www.myexperiment.org/files/214/download/Supporting+Doi+10.1017S0954+10200900+1965.doc,http://www.myexperiment.org/users/1913,Mcleodm,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Mcleodm,http://www.myexperiment.org/users/1913,"http://www.myexperiment.org/tags/1260, http://www.myexperiment.org/tags/1262, http://www.myexperiment.org/tags/1261, ","antarctic soils, gelisols, wright valley soils, ","Soils of western Wright Valley, Antarctica",http://www.myexperiment.org/packs/57,http://www.myexperiment.org/files/214/statistics,159,82,29,5,24,21,2,19,130,61,07:59.1
,http://www.myexperiment.org/files/25,Taverna tutorial, 03/03/08 @ 11:05:24,03/03/08 @ 11:20:45,2,0,2,0,2,0,0,TrainingNonBio.ppt,PowerPoint presentation,<div class=contribution_description><p>A step by step guide on how to build workflows in Taverna. This tutorial is designed for any background. <br />i welcome your comments and suggestions.</p></div>,http://www.myexperiment.org/files/25/download/TrainingNonBio.ppt,http://www.myexperiment.org/users/62,Franck Tanoh,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Franck Tanoh,http://www.myexperiment.org/users/62,"http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/703, ","taverna, tutorial, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/25/statistics,801,3573,206,67,139,343,63,280,595,3230,08:02.9
,http://www.myexperiment.org/files/106,AffyIdToGeneAnnoation(NFKBIE)_final.xml, 13/07/08 @ 20:28:28,,1,0,1,1,0,0,0,AffyIdToGeneAnnoation(NFKBIE)_final.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/106/download/AffyIdToGeneAnnoation%28NFKBIE%29_final.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/106/statistics,195,136,28,5,23,17,1,16,167,119,08:06.5
