"http://www.myexperiment.org/groups/709","RNA-seq","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Saturday 17 September 2011 @ 12:39:22 (BST)","RNAseq","http://www.myexperiment.org/users/18646, ","http://www.myexperiment.org/users/18646","1","http://www.myexperiment.org/groups/709","RNA-seq","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Saturday 17 September 2011 @ 12:39:22 (BST)","RNAseq","http://www.myexperiment.org/users/18646, ","http://www.myexperiment.org/users/18646","1","","","2011-11-05 14:34:00.988296",
"http://www.myexperiment.org/groups/161","NBIC BioWise PhD student course - Management of Life Science Information (2009)","21","","4","0","0","","1","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Group in support of the course 'Management of Life Science Information', 25/5-21/6 2009, organized for the Netherlands BioInformatics Centre (NBIC) as part of the BioWise programme.</p></div>","Saturday 23 May 2009 @ 13:58:01 (BST)","BioWiseInformationManagement2009","http://www.myexperiment.org/users/18, http://www.myexperiment.org/users/1497, http://www.myexperiment.org/users/2035, http://www.myexperiment.org/users/2011, http://www.myexperiment.org/users/622, http://www.myexperiment.org/users/472, http://www.myexperiment.org/users/14, http://www.myexperiment.org/users/2012, http://www.myexperiment.org/users/2009, http://www.myexperiment.org/users/1998, http://www.myexperiment.org/users/1997, http://www.myexperiment.org/users/2010, http://www.myexperiment.org/users/1996, http://www.myexperiment.org/users/2008, http://www.myexperiment.org/users/13, http://www.myexperiment.org/users/2004, http://www.myexperiment.org/users/1991, http://www.myexperiment.org/users/1999, http://www.myexperiment.org/users/586, http://www.myexperiment.org/users/1995, http://www.myexperiment.org/users/19, ","http://www.myexperiment.org/users/18","1","","","2011-11-05 14:50:16.739153",
"http://www.myexperiment.org/groups/127","TextGrid","3","","21","0","4","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>This groups contains members of the <a href=http://www.textgrid.de/>TextGrid</a> project, which is part of the German D-Grid initiative.</p></div>","Tuesday 09 December 2008 @ 16:03:38 (GMT)","","http://www.myexperiment.org/users/1333, http://www.myexperiment.org/users/10836, http://www.myexperiment.org/users/1489, ","http://www.myexperiment.org/users/1333","1","http://www.myexperiment.org/tags/1044, http://www.myexperiment.org/tags/1045, http://www.myexperiment.org/tags/1042, http://www.myexperiment.org/tags/1077, ","d-grid, gwes, gworkflowdl, textgrid, ","2011-11-05 14:50:21.738230",
"http://www.myexperiment.org/groups/96","EraSysBio_Tutorial","23","","14","1","2","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Wednesday 30 July 2008 @ 12:07:11 (BST)","","http://www.myexperiment.org/users/13, http://www.myexperiment.org/users/2597, http://www.myexperiment.org/users/1146, http://www.myexperiment.org/users/1141, http://www.myexperiment.org/users/1144, http://www.myexperiment.org/users/1122, http://www.myexperiment.org/users/1115, http://www.myexperiment.org/users/1139, http://www.myexperiment.org/users/1136, http://www.myexperiment.org/users/1138, http://www.myexperiment.org/users/1137, http://www.myexperiment.org/users/1133, http://www.myexperiment.org/users/1131, http://www.myexperiment.org/users/1128, http://www.myexperiment.org/users/1132, http://www.myexperiment.org/users/1130, http://www.myexperiment.org/users/1126, http://www.myexperiment.org/users/1123, http://www.myexperiment.org/users/1121, http://www.myexperiment.org/users/1120, http://www.myexperiment.org/users/1118, http://www.myexperiment.org/users/1117, http://www.myexperiment.org/users/1116, ","http://www.myexperiment.org/users/13","1","http://www.myexperiment.org/tags/1491, http://www.myexperiment.org/tags/685, ","erasysbio, systems biology, ","2011-11-05 14:50:26.419619",
"http://www.myexperiment.org/groups/14","EGEE","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Introduction------------</p><p>This is the initial project page. You can edit this page like a wiki using [Markdown syntax][1] or by adding html.</p><p>[1]: <a href=http://daringfireball.net/projects/markdown/syntax>http://daringfireball.net/projects/markdown/syntax</a></p></div>","Friday 27 July 2007 @ 20:24:26 (BST)","","http://www.myexperiment.org/users/55, ","http://www.myexperiment.org/users/55","1","","","2011-11-05 14:50:28.221094",
"http://www.myexperiment.org/groups/138","Ondex Tutorial","16","","8","0","3","","1","<div class=box_simple style=margin: 0 0 0.4em 0;><p>This group is provided for the Ondex training event (held at Manchester - Janurary 2009).</p></div>","Monday 05 January 2009 @ 12:43:42 (GMT)","OndexTutorial","http://www.myexperiment.org/users/43, http://www.myexperiment.org/users/15176, http://www.myexperiment.org/users/15174, http://www.myexperiment.org/users/474, http://www.myexperiment.org/users/13, http://www.myexperiment.org/users/1590, http://www.myexperiment.org/users/1587, http://www.myexperiment.org/users/1588, http://www.myexperiment.org/users/1585, http://www.myexperiment.org/users/1584, http://www.myexperiment.org/users/1583, http://www.myexperiment.org/users/1582, http://www.myexperiment.org/users/47, http://www.myexperiment.org/users/1579, http://www.myexperiment.org/users/1581, http://www.myexperiment.org/users/1580, ","http://www.myexperiment.org/users/43","1","http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/1123, http://www.myexperiment.org/tags/703, ","ondex, training, tutorial, ","2011-11-05 14:50:32.716203",
"http://www.myexperiment.org/groups/291","rdd-workshop","1","","5","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Tuesday 01 March 2011 @ 09:21:43 (GMT)","","http://www.myexperiment.org/users/8560, ","http://www.myexperiment.org/users/8560","1","","","2011-11-05 14:50:34.800962",
"http://www.myexperiment.org/groups/149","MeRc","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><h1><span style=font-size: medium;><span style=font-family: Courier New;>Monash e-Research Centre</span></span></h1><h2><span style=font-size: small;>e-Research&nbsp;is the use of IT, communications and information management (IM) technologies to do better research and to do research collaboration better.<span>&nbsp;</span> e-Research enables researchers to draw on perspectives and resources from a range of participants, in order to develop new insights and new solutions to complex problems. <span>&nbsp;</span>It involves the use of technology to draw people together, where technology is the facilitator to researcher collaboration.</span></h2></div>","Friday 13 February 2009 @ 03:40:50 (GMT)","","http://www.myexperiment.org/users/1618, ","http://www.myexperiment.org/users/1618","1","","","2011-11-05 14:50:36.652728",
"http://www.myexperiment.org/groups/210","CWA 2.5 Quality Control","2","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><span style=font-size: 11pt;>The goal of this group is to draft a set of minimal criteria for determining the quality of data sources to be considered for indexing into triple collections/stores and design levels of &lsquo;confidence&rsquo; for datasets</span><span style=font-size: 11pt;>.</span></p><p><span style=font-size: 11pt;>Here is a preliminary list of components to be discussed as criteria for evaluation of data sources:<br />&nbsp;&nbsp;&nbsp; * Consistency<br />&nbsp;&nbsp;&nbsp; * Coverage/scope<br />&nbsp;&nbsp;&nbsp; * Timeliness<br />&nbsp;&nbsp;&nbsp; * Accuracy/error rate<br />&nbsp;&nbsp;&nbsp; * Accessibility<br />&nbsp;&nbsp;&nbsp; * Integration with other databases<br />&nbsp;&nbsp;&nbsp; * Documentation<br /></span></p></div>","Tuesday 22 September 2009 @ 12:29:59 (BST)","","http://www.myexperiment.org/users/2650, http://www.myexperiment.org/users/2213, ","http://www.myexperiment.org/users/2650","1","","","2011-11-05 14:50:38.550482",
"http://www.myexperiment.org/groups/172","Personal development","2","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>&nbsp;</p><p class=MsoNormal style=background:white><span style=font-size:10.0pt;font-family:Arial;color:black>I strongly believe that the performance of a person could be dramatically increased. If a simple analogy from physics can be applied to this complex domain, then I would say that one has both &ldquo;potential&rdquo; and &ldquo;kinetic&rdquo; intellectual &ldquo;energy&rdquo;. The level of the &ldquo;potential energy&rdquo; is nothing but intelligence, with the optimality of its use as the &ldquo;kinetic energy&rdquo;. The approaches, method, and technique to improve the performance of a person are the focus of interests of this group. Shortly, the <b>personal development</b>.</span></p></div>","Thursday 16 July 2009 @ 15:09:24 (BST)","","http://www.myexperiment.org/users/2229, http://www.myexperiment.org/users/2322, ","http://www.myexperiment.org/users/2229","1","","","2011-11-05 14:50:41.436692",
"http://www.myexperiment.org/groups/4","Rooting unrooted trees","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Assuming the following is true:</p><p>In the absence of a good outgroup the root may be positioned by assuming approximately equal evolutionary rates over all the branches. In this way the root is put at the midpoint of the longest pathway between two OTUs. This way of rooting is called mid-point rooting.</p><p>I am trying to implement a way of rooting an unrooted tree using ruby. Having been to BOSC2007 in Vienna I have found that tree objects have been implemented in bioruby to some extent. I will try to adapt my code to be able to added to the bioruby code base.</p></div>","Friday 20 July 2007 @ 17:44:36 (BST)","rooting_unrooted_trees","http://www.myexperiment.org/users/8, ","http://www.myexperiment.org/users/8","1","","","2011-11-05 14:50:43.385943",
"http://www.myexperiment.org/groups/183","BioAssist II Taskforce for BioBanking Platform","32","","2","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>This group has been set up to exchange ideas, documents, workflows and news about the <a href=http://www.nbic.nl/support/bioassist/ rel=nofollow>BioBanking Platform </a>of NBIC in the The Netherlands. However, international members of the<a href=http://www.nbic.nl/research/CWA/ rel=nofollow> Concept Web Alliance</a> or the <a href=http://www.bbmri.eu/ rel=nofollow>BBMRI</a> initiatives are very welcome to join. It will keep you updated on all technical developments regarding data harmonization and other aspects of BioBanking.</p><p>Colleagues involved in the<a href=http://www.p3gobservatory.org/datashaper/presentation.htm rel=nofollow> P3G datashaper project</a> are also invited to join this group as conceptual interoperability of BioBanks and comparability of samples based on the manner in which samples were collected are very related, yet distinct challenges in <a href=http://www.bbmri.eu/ rel=nofollow>BBMRI</a> .</p><p>More later</p></div>","Friday 31 July 2009 @ 11:53:06 (BST)","","http://www.myexperiment.org/users/2213, http://www.myexperiment.org/users/9788, http://www.myexperiment.org/users/3920, http://www.myexperiment.org/users/4047, http://www.myexperiment.org/users/2718, http://www.myexperiment.org/users/2768, http://www.myexperiment.org/users/14, http://www.myexperiment.org/users/1497, http://www.myexperiment.org/users/2743, http://www.myexperiment.org/users/2741, http://www.myexperiment.org/users/29, http://www.myexperiment.org/users/2714, http://www.myexperiment.org/users/358, http://www.myexperiment.org/users/2625, http://www.myexperiment.org/users/2636, http://www.myexperiment.org/users/2650, http://www.myexperiment.org/users/2680, http://www.myexperiment.org/users/2642, http://www.myexperiment.org/users/2640, http://www.myexperiment.org/users/2637, http://www.myexperiment.org/users/2638, http://www.myexperiment.org/users/2635, http://www.myexperiment.org/users/413, http://www.myexperiment.org/users/2631, http://www.myexperiment.org/users/1236, http://www.myexperiment.org/users/2626, http://www.myexperiment.org/users/2627, http://www.myexperiment.org/users/2004, http://www.myexperiment.org/users/19, http://www.myexperiment.org/users/2624, http://www.myexperiment.org/users/2608, http://www.myexperiment.org/users/18, ","http://www.myexperiment.org/users/2213","1","","","2011-11-05 14:50:47.963753",
"http://www.myexperiment.org/groups/102","Computational Grid","4","","6","0","0","","1","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Taverna was recently adopted by several computational grid initiatives and processors have been prepared to access these resources. This group intends to help in avoiding redundant developments with regards to grid interfaces and shall help with a compatibility of the workflows being generated.</p></div>","Thursday 21 August 2008 @ 12:35:45 (BST)","grid","http://www.myexperiment.org/users/1169, http://www.myexperiment.org/users/30, http://www.myexperiment.org/users/13633, http://www.myexperiment.org/users/1223, ","http://www.myexperiment.org/users/1169","1","","","2011-11-05 14:50:51.887248",
"http://www.myexperiment.org/groups/189","Genome Annotation Pipeline","6","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Thursday 06 August 2009 @ 07:17:55 (BST)","GAP","http://www.myexperiment.org/users/2666, http://www.myexperiment.org/users/6635, http://www.myexperiment.org/users/6637, http://www.myexperiment.org/users/6639, http://www.myexperiment.org/users/6632, http://www.myexperiment.org/users/6634, ","http://www.myexperiment.org/users/2666","1","","","2011-11-05 14:50:54.129824",
"http://www.myexperiment.org/groups/659","Rave Development Group","3","","1","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Test group for Rave in Context project</p></div>","Tuesday 16 August 2011 @ 17:55:42 (BST)","ravedevgp","http://www.myexperiment.org/users/16607, http://www.myexperiment.org/users/18473, http://www.myexperiment.org/users/15, ","http://www.myexperiment.org/users/16607","1","","","2011-11-05 14:50:56.581633",
"http://www.myexperiment.org/groups/51","myGrid","16","","270","2","5","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>People working or contributing to the myGrid project, including the Taverna developers.</p><p>You do not need to join this group to see the shared items. If you are interested in contributing to myGrid or Taverna development or have questions about Taverna, then please email <a href=mailto:&lt;a href=></a><a href= rel= nofollow=nofollow></a><a href=mailto:support@mygrid.org.uk rel=nofollow>support@mygrid.org.uk</a></p></div>","Friday 30 November 2007 @ 12:19:26 (GMT)","myGrid","http://www.myexperiment.org/users/30, http://www.myexperiment.org/users/666, http://www.myexperiment.org/users/69, http://www.myexperiment.org/users/1223, http://www.myexperiment.org/users/42, http://www.myexperiment.org/users/625, http://www.myexperiment.org/users/221, http://www.myexperiment.org/users/25, http://www.myexperiment.org/users/62, http://www.myexperiment.org/users/13, http://www.myexperiment.org/users/208, http://www.myexperiment.org/users/43, http://www.myexperiment.org/users/61, http://www.myexperiment.org/users/70, http://www.myexperiment.org/users/2, http://www.myexperiment.org/users/5, ","http://www.myexperiment.org/users/30","1","","","2011-11-05 14:51:28.674401",
"http://www.myexperiment.org/groups/415","EpiGeneSys Network of Excellence","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><span><span>EpiGeneSys Network of Excellence</span></span></p><hr /><p><span><span>A new ambitious EC-funded research initiative on Epigenetics advancing towards systems biology.</span></span></p></div>","Tuesday 12 April 2011 @ 16:52:29 (BST)","EpiGeneSys","http://www.myexperiment.org/users/2828, ","http://www.myexperiment.org/users/2828","1","","","2011-11-05 14:51:30.373297",
"http://www.myexperiment.org/groups/272","PyWPS","1","","3","0","4","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>PyWPS workflow group.</p><p>Web Processing Service (WPS) is an OGC (Open Geospatial Consortium) protocol designed for running GIS (Geographical Information System), and spatial analys in a SOA system.</p><p>WPS uses a getCapabilities and DescribeProcess for service/operation discovery and then Execute to run the service/operation. The protocol is based in XML&nbsp; or KVP in HTTP-GET or HTTP-POST.&nbsp; WPS allows for the use of WSDL/SOAP interfaces but there is some lack of works in this field.</p><p>PyWPS is a Python implementation of WPS, there are several implemenations, like 52 North, degree, ZOO, grass-gis etc. PyWPS has a new WSDL/SOAP that is mainly Taverna oriented.</p><p>Hopely people will post Workflows showing WPS working :) giving a boost to the GeoInformatics presence in this sort of sharing plantforms</p><p>&nbsp;</p><p>&nbsp;</p></div>","Tuesday 26 October 2010 @ 10:30:05 (BST)","PyWPS","http://www.myexperiment.org/users/12139, ","http://www.myexperiment.org/users/12139","1","http://www.myexperiment.org/tags/2025, http://www.myexperiment.org/tags/2027, http://www.myexperiment.org/tags/2024, http://www.myexperiment.org/tags/2026, ","ogc, pywps, wps, wsdl, ","2011-11-05 14:51:32.483780",
"http://www.myexperiment.org/groups/68","Msc Tutorial","21","","4","1","1","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>Group for Msc Tutorial</p></div>","Monday 03 March 2008 @ 14:15:53 (GMT)","","http://www.myexperiment.org/users/13, http://www.myexperiment.org/users/14110, http://www.myexperiment.org/users/1667, http://www.myexperiment.org/users/1654, http://www.myexperiment.org/users/1648, http://www.myexperiment.org/users/1321, http://www.myexperiment.org/users/1007, http://www.myexperiment.org/users/911, http://www.myexperiment.org/users/907, http://www.myexperiment.org/users/792, http://www.myexperiment.org/users/662, http://www.myexperiment.org/users/162, http://www.myexperiment.org/users/671, http://www.myexperiment.org/users/672, http://www.myexperiment.org/users/664, http://www.myexperiment.org/users/667, http://www.myexperiment.org/users/669, http://www.myexperiment.org/users/668, http://www.myexperiment.org/users/665, http://www.myexperiment.org/users/655, http://www.myexperiment.org/users/345, ","http://www.myexperiment.org/users/13","1","","","2011-11-05 14:51:35.700853",
"http://www.myexperiment.org/groups/113","Project Test Group","1","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p><i>No description</i></p></div>","Tuesday 07 October 2008 @ 02:11:32 (BST)","","http://www.myexperiment.org/users/1329, ","http://www.myexperiment.org/users/1329","1","","","2011-11-05 14:51:37.303341",
"http://www.myexperiment.org/groups/55","Envomics","3","","0","0","0","","0","<div class=box_simple style=margin: 0 0 0.4em 0;><p>This group is for those interested in environmental biology, who employ high throughput molecular data in their studies.</p></div>","Monday 07 January 2008 @ 12:32:21 (GMT)","envomics","http://www.myexperiment.org/users/412, http://www.myexperiment.org/users/719, http://www.myexperiment.org/users/420, ","http://www.myexperiment.org/users/412","1","","","2011-11-05 14:51:39.234869",
"http://www.myexperiment.org/groups/175","iPhone : Objective C","1","","0","0","0","","1","<div class=box_simple style=margin: 0 0 0.4em 0;><p><a href=http://en.wikipedia.org/wiki/IPhone>&nbsp;iPhone</a> development, in the environment of the smart phone, is programmed in <a href=http://en.wikipedia.org/wiki/Objective-C>Objective C</a>.</p><p>Understanding the trends in this area requires data and processes.&nbsp;</p><p>It has been said that the first twenty year of personal computers has delivered 1 billion PC's. The next 43 years of smart phones development will see 9 billion units being used by H.s.s. and will eclipse the PC revolution.</p><p>How will this play out?</p><p>How will this be measured?</p><p>What are the impacts and changes on society that will flow from this innovation?</p><p>How will allele flows to the next generation be influence by this technology (i.e. on line dating)</p><p>Regards R. Young</p><p>&nbsp;</p><p>&nbsp;</p></div>","Saturday 18 July 2009 @ 01:46:32 (BST)","","http://www.myexperiment.org/users/2315, ","http://www.myexperiment.org/users/2315","1","","","2011-11-05 14:51:41.033020",
